146;0;3580.00;10.40;1250.00;0.00;0.44
147;0;2310.00;10.90;1674.00;0.00;0.44
148;0;3582.00;10.10;520.00;0.00;0.44
149;0;3579.00;9.80;1600.00;0.00;0.44
150;0;2714.00;10.82;581.00;0.00;0.44
151;0;1909.00;10.50;562.00;0.00;0.40
152;0;2557.00;9.97;1521.00;0.00;0.44
153;0;3084.00;10.30;1248.00;0.00;0.40
154;0;3139.00;10.47;1114.00;0.00;0.40
155;0;3285.00;9.90;1470.00;0.00;0.44
156;0;1755.00;9.90;1579.00;0.00;0.48
157;0;2537.00;10.70;1726.00;0.00;0.36
158;0;2624.00;10.20;1399.00;0.00;0.52
159;0;3774.00;10.20;478.00;0.00;0.44
160;0;2139.00;11.27;1371.00;0.00;0.48
161;0;3617.00;11.27;1535.00;0.00;0.40
162;0;2256.00;10.00;383.00;0.00;0.44
163;0;2491.00;10.10;601.00;0.00;0.52
164;0;3761.00;10.67;1574.00;0.00;0.44
165;0;3600.00;11.17;1565.00;0.00;0.48
166;0;1947.00;9.70;156.00;0.00;0.44
167;0;3341.00;10.30;1698.00;0.00;0.52
168;0;2005.00;10.02;368.00;0.00;0.48
169;0;2944.00;10.47;736.00;0.00;0.40
170;0;3951.00;10.07;461.00;0.00;0.40
171;0;3285.00;10.07;1060.00;0.00;0.48
172;0;2053.00;10.17;587.00;0.00;0.36
173;0;3981.00;10.87;283.00;0.00;0.52
174;0;1819.00;10.92;1304.00;0.00;0.52
175;0;3525.00;9.90;493.00;0.00;0.40
176;0;2261.00;10.12;220.00;0.00;0.28
177;0;3419.00;10.10;1076.00;0.00;0.36
178;0;3630.00;11.22;1359.00;0.00;0.36
179;0;2187.00;10.00;1835.00;0.00;0.48
180;0;2030.00;10.40;1326.00;0.00;0.48
181;0;2589.00;10.00;291.00;0.00;0.48
182;0;1890.00;10.72;1209.00;0.00;0.56
183;0;2362.00;11.25;1597.00;0.00;0.40
184;0;4070.00;9.90;409.00;0.00;0.36
185;0;2061.00;10.90;1624.00;0.00;0.36
186;0;2502.00;10.70;1623.00;0.00;0.48
187;0;2795.00;11.77;483.00;0.00;0.48
188;0;3349.00;10.30;1374.00;0.00;0.40
189;0;1947.00;10.27;680.00;0.00;0.44
190;0;2157.00;9.92;1772.00;0.00;0.44
191;0;3338.00;9.80;1422.00;0.00;0.36
192;0;2871.00;11.00;452.00;0.00;0.40
193;0;2046.00;10.47;966.00;0.00;0.40
194;0;1930.00;10.00;908.00;0.00;0.48
195;0;3779.00;9.85;1746.00;0.00;0.44
196;0;1806.00;10.87;1178.00;0.00;0.48
197;0;3825.00;10.57;555.00;0.00;0.48
198;0;3789.00;10.15;1231.00;0.00;0.48
199;0;2531.00;10.60;579.00;0.00;0.44
200;0;2171.00;11.17;1425.00;0.00;0.48
201;0;3759.00;10.30;1382.00;0.00;0.44
202;0;2782.00;10.10;536.00;0.00;0.48
203;0;3724.00;10.70;1457.00;0.00;0.44
204;0;3988.00;10.27;532.00;0.00;0.48
205;0;3348.00;10.75;1314.00;0.00;0.48
206;0;4027.00;10.10;432.00;0.00;0.44
207;0;3308.00;10.60;1364.00;0.00;0.36
208;0;3210.00;9.97;548.00;0.00;0.32
209;0;3808.00;10.15;150.00;0.00;0.44
210;0;3690.00;9.80;1782.00;0.00;0.52
211;0;2338.00;9.87;125.00;0.00;0.28
212;0;2163.00;10.30;344.00;0.00;0.36
213;0;2071.00;10.30;211.00;0.00;0.52
214;0;1829.00;12.25;1104.00;0.00;0.44
215;0;3545.00;11.00;1539.00;0.00;0.48
216;0;2055.00;10.25;556.00;0.00;0.40
217;0;3545.00;10.15;1888.00;0.00;0.40
218;0;3488.00;10.12;1454.00;0.00;0.44
219;0;3976.00;10.70;484.00;0.00;0.44
220;0;3944.00;10.00;1807.00;0.00;0.44
221;0;2349.00;11.35;1324.00;0.00;0.48
222;0;1843.00;10.70;1037.00;0.00;0.40
223;0;2668.00;10.45;600.00;0.00;0.48
224;0;3497.00;9.90;422.00;0.00;0.40
225;0;2069.00;10.30;568.00;0.00;0.40
226;0;3584.00;10.00;1213.00;0.00;0.48
227;0;2306.00;10.07;227.00;0.00;0.36
228;0;3040.00;10.50;627.00;0.00;0.48
229;0;3583.00;9.97;482.00;0.00;0.48
230;0;2129.00;9.80;223.00;0.00;0.32
231;0;2579.00;11.10;594.00;0.00;0.40
232;0;4031.00;10.50;300.00;0.00;0.40
233;0;1928.00;10.10;1707.00;0.00;0.44
234;0;2641.00;10.90;342.00;0.00;0.48
235;0;3544.00;10.02;1930.00;0.00;0.40
236;0;3750.00;10.00;1690.00;0.00;0.40
237;0;3761.00;10.17;643.00;0.00;0.40
238;0;3829.00;11.10;578.00;0.00;0.48
239;0;2120.00;10.70;1301.00;0.00;0.44
240;0;3506.00;9.85;454.00;0.00;0.44
241;0;3007.00;9.92;512.00;0.00;0.52
242;0;1919.00;10.50;411.00;0.00;0.56
243;0;1929.00;10.35;596.00;0.00;0.44
244;0;3757.00;10.50;675.00;0.00;0.44
245;0;3506.00;10.90;1361.00;0.00;0.48
246;0;3907.00;10.45;1772.00;0.00;0.48
247;0;3392.00;10.15;522.00;0.00;0.44
248;0;3350.00;9.80;917.00;0.00;0.32
249;0;4027.00;9.97;267.00;0.00;0.32
250;0;3453.00;10.40;1628.00;0.00;0.48
251;0;3934.00;9.90;1326.00;0.00;0.36
252;0;1849.00;9.97;1704.00;0.00;0.40
253;0;3977.00;9.80;595.00;0.00;0.48
254;0;3485.00;10.52;1672.00;0.00;0.48
255;0;3948.00;10.32;688.00;0.00;0.36
256;0;2537.00;9.90;1581.00;0.00;0.44
257;0;4009.00;10.92;263.00;0.00;0.48
258;0;2143.00;10.02;1566.00;0.00;0.48
259;0;3206.00;11.60;1343.00;0.00;0.44
260;0;1944.00;9.92;937.00;0.00;0.44
261;0;3557.00;10.10;1718.00;0.00;0.52
262;0;3002.00;10.00;693.00;0.00;0.44
263;0;3079.00;10.77;573.00;0.00;0.40
264;0;2512.00;10.55;223.00;0.00;0.48
265;0;2319.00;11.42;1519.00;0.00;0.40
266;0;2516.00;10.57;1419.00;0.00;0.44
267;0;4052.00;10.37;313.00;0.00;0.44
268;0;3525.00;10.80;328.00;0.00;0.44
269;0;3399.00;9.80;982.00;0.00;0.48
270;0;3193.00;11.35;1441.00;0.00;0.52
271;0;2974.00;9.90;444.00;0.00;0.32
272;0;2127.00;10.22;1590.00;0.00;0.48
273;0;2227.00;11.02;1793.00;0.00;0.48
274;0;3609.00;11.65;1365.00;0.00;0.48
275;0;2148.00;11.25;1510.00;0.00;0.44
276;0;2227.00;11.80;1394.00;0.00;0.48
277;0;3047.00;9.80;537.00;0.00;0.44
278;0;3264.00;10.27;1541.00;0.00;0.44
279;0;1839.00;9.77;1744.00;0.00;0.36
280;0;3452.00;10.62;1251.00;0.00;0.44
281;0;2940.00;10.30;621.00;0.00;0.44
282;0;1814.00;10.90;552.00;0.00;0.48
283;0;2540.00;10.30;681.00;0.00;0.48
284;0;1986.00;10.60;592.00;0.00;0.40
285;0;3162.00;9.95;1402.00;0.00;0.48
286;0;2851.00;11.20;443.00;0.00;0.40
287;0;3987.00;10.12;694.00;0.00;0.44
288;0;1885.00;9.90;1489.00;0.00;0.36
289;0;3756.00;10.10;1452.00;0.00;0.40
290;0;2542.00;10.52;1277.00;0.00;0.52
291;0;1947.00;9.85;988.00;0.00;0.44
292;0;3215.00;10.50;1136.00;0.00;0.48
293;0;3874.00;10.70;657.00;0.00;0.44
294;0;2001.00;11.10;469.00;0.00;0.44
295;0;2491.00;9.82;455.00;0.00;0.44
296;0;3538.00;10.00;514.00;0.00;0.48
297;0;2923.00;10.35;462.00;0.00;0.52
298;0;3809.00;10.10;1450.00;0.00;0.48
299;0;2590.00;11.55;571.00;0.00;0.48
300;0;3906.00;9.90;1602.00;0.00;0.48
301;0;2567.00;10.10;1754.00;0.00;0.48
302;0;2097.00;10.80;1199.00;0.00;0.44
303;0;3653.00;10.90;519.00;0.00;0.56
304;0;1976.00;10.05;203.00;0.00;0.40
305;0;3602.00;10.10;1603.00;0.00;0.48
306;0;2545.00;10.10;1623.00;0.00;0.40
307;0;3733.00;10.00;473.00;0.00;0.44
308;0;3485.00;10.35;1562.00;0.00;0.48
309;0;2580.00;10.90;406.00;0.00;0.40
310;0;1972.00;9.80;1356.00;0.00;0.48
311;0;2313.00;11.85;1400.00;0.00;0.44
312;0;1985.00;10.00;1394.00;0.00;0.52
313;0;1791.00;11.27;573.00;0.00;0.48
314;0;2103.00;10.05;497.00;0.00;0.48
315;0;2633.00;12.10;565.00;0.00;0.48
316;0;2528.00;9.90;1431.00;0.00;0.44
317;0;2055.00;10.35;1433.00;0.00;0.44
318;0;3412.00;9.90;1747.00;0.00;0.40
319;0;3754.00;10.42;296.00;0.00;0.48
320;0;2929.00;10.50;480.00;0.00;0.48
321;0;3914.00;10.30;304.00;0.00;0.44
322;0;2734.00;10.67;549.00;0.00;0.52
323;0;2466.00;10.70;1544.00;0.00;0.44
324;0;2086.00;10.30;381.00;0.00;0.52
325;0;1885.00;10.82;1320.00;0.00;0.48
326;0;1940.00;11.00;289.00;0.00;0.40
327;0;2702.00;9.70;390.00;0.00;0.48
328;0;2803.00;9.80;859.00;0.00;0.28
329;0;2050.00;10.75;1554.00;0.00;0.48
330;0;3567.00;10.35;330.00;0.00;0.44
331;0;2455.00;11.45;1577.00;0.00;0.52
332;0;3885.00;9.95;1729.00;0.00;0.44
333;0;3734.00;10.85;1564.00;0.00;0.44
334;0;3741.00;10.10;597.00;0.00;0.44
335;0;2146.00;11.97;1469.00;0.00;0.44
336;0;2179.00;12.52;1490.00;0.00;0.52
337;0;2556.00;9.85;1412.00;0.00;0.44
338;0;2220.00;11.80;1488.00;0.00;0.44
339;0;2016.00;10.85;534.00;0.00;0.44
340;0;1953.00;10.42;1582.00;0.00;0.48
341;0;2274.00;11.00;1307.00;0.00;0.48
342;0;2466.00;10.92;1493.00;0.00;0.48
343;0;2514.00;10.30;1445.00;0.00;0.36
344;0;2631.00;10.20;1426.00;0.00;0.48
345;0;2155.00;10.12;551.00;0.00;0.36
346;0;2034.00;10.00;1264.00;0.00;0.44
347;0;3809.00;10.20;1427.00;0.00;0.40
348;0;3920.00;9.90;1482.00;0.00;0.48
349;0;2471.00;10.10;1729.00;0.00;0.44
350;0;3125.00;11.12;1190.00;0.00;0.44
351;0;3558.00;10.10;500.00;0.00;0.44
352;0;2213.00;9.90;1871.00;0.00;0.48
353;0;2351.00;11.00;1681.00;0.00;0.40
354;0;2199.00;10.00;1852.00;0.00;0.48
355;0;2769.00;10.15;734.00;0.00;0.36
356;0;4001.00;9.90;459.00;0.00;0.44
357;0;3908.00;10.20;1519.00;0.00;0.44
358;0;3857.00;11.10;376.00;0.00;0.44
359;0;3900.00;10.07;1394.00;0.00;0.44
360;0;3162.00;10.90;1302.00;0.00;0.36
361;0;1866.00;9.80;1746.00;0.00;0.48
362;0;3502.00;10.15;1549.00;0.00;0.56
363;0;2503.00;10.82;1355.00;0.00;0.44
364;0;1952.00;10.00;185.00;0.00;0.48
365;0;3662.00;9.92;1188.00;0.00;0.48
366;0;2567.00;11.00;414.00;0.00;0.44
367;0;4012.00;9.80;605.00;0.00;0.24
368;0;3218.00;9.90;1093.00;0.00;0.44
369;0;3215.00;12.40;1311.00;0.00;0.48
370;0;1719.00;9.85;382.00;0.00;0.40
371;0;2467.00;9.80;1711.00;0.00;0.44
372;0;3293.00;10.50;1532.00;0.00;0.48
373;0;2120.00;9.90;1807.00;0.00;0.48
374;0;2339.00;11.15;1520.00;0.00;0.48
375;0;3816.00;10.20;1398.00;0.00;0.40
376;0;2103.00;10.00;1674.00;0.00;0.52
377;0;1794.00;10.12;1812.00;0.00;0.36
378;0;2727.00;10.00;647.00;0.00;0.44
379;0;2296.00;11.40;1438.00;0.00;0.48
380;0;3720.00;9.90;304.00;0.00;0.48
381;0;3447.00;9.90;309.00;0.00;0.44
382;0;3582.00;10.17;1788.00;0.00;0.48
383;0;3812.00;11.05;299.00;0.00;0.44
384;0;3543.00;9.87;1201.00;0.00;0.40
385;0;2049.00;10.05;940.00;0.00;0.44
386;0;2126.00;10.05;434.00;0.00;0.44
387;0;1974.00;11.17;448.00;0.00;0.48
388;0;1955.00;10.65;1459.00;0.00;0.48
389;0;3883.00;11.40;353.00;0.00;0.40
390;0;2531.00;10.90;1688.00;0.00;0.48
391;0;2859.00;9.92;1103.00;0.00;0.44
392;0;3295.00;10.15;1047.00;0.00;0.44
393;0;1896.00;10.50;325.00;0.00;0.44
394;0;3258.00;11.12;1287.00;0.00;0.44
395;0;3540.00;10.60;1318.00;0.00;0.48
396;0;3831.00;10.40;435.00;0.00;0.44
397;0;3707.00;9.92;600.00;0.00;0.40
398;0;3732.00;10.25;1476.00;0.00;0.44
399;0;3429.00;10.00;1708.00;0.00;0.44
400;0;3513.00;10.90;340.00;0.00;0.44
401;0;1941.00;10.20;919.00;0.00;0.48
402;0;2973.00;10.07;519.00;0.00;0.48
403;0;2744.00;10.07;650.00;0.00;0.36
404;0;3586.00;11.10;573.00;0.00;0.52
405;0;2622.00;11.50;501.00;0.00;0.48
406;0;3259.00;11.25;1270.00;0.00;0.40
407;0;2018.00;10.70;347.00;0.00;0.40
408;0;2012.00;10.70;1195.00;0.00;0.48
409;0;3341.00;9.80;1056.00;0.00;0.48
410;0;1737.00;9.90;476.00;0.00;0.48
411;0;2377.00;10.75;1454.00;0.00;0.48
412;0;2595.00;10.12;1295.00;0.00;0.48
413;0;2168.00;9.87;589.00;0.00;0.36
414;0;3457.00;10.02;392.00;0.00;0.48
415;0;2216.00;12.60;1412.00;0.00;0.48
416;0;2179.00;10.70;391.00;0.00;0.48
417;0;1990.00;10.32;377.00;0.00;0.44
418;0;3925.00;10.40;1724.00;0.00;0.44
419;0;1810.00;10.30;419.00;0.00;0.48
420;0;3436.00;10.25;1540.00;0.00;0.48
421;0;2249.00;11.25;1631.00;0.00;0.40
422;0;3248.00;9.97;1140.00;0.00;0.32
423;0;2359.00;10.12;1445.00;0.00;0.48
424;0;2076.00;10.80;1494.00;0.00;0.44
425;0;3861.00;10.97;421.00;0.00;0.44
426;0;1802.00;10.00;1665.00;0.00;0.36
427;0;2575.00;10.30;254.00;0.00;0.44
428;0;2790.00;11.20;435.00;0.00;0.44
429;0;3880.00;10.80;1643.00;0.00;0.44
430;0;1961.00;11.40;1273.00;0.00;0.40
431;0;3920.00;10.55;484.00;0.00;0.40
432;0;2590.00;12.05;491.00;0.00;0.40
433;0;2519.00;10.22;295.00;0.00;0.44
434;0;2525.00;10.40;1321.00;0.00;0.40
435;0;3545.00;10.50;933.00;0.00;0.44
436;0;1822.00;10.85;1050.00;0.00;0.44
437;0;1776.00;9.80;1578.00;0.00;0.44
438;0;2497.00;9.80;534.00;0.00;0.36
439;0;2613.00;10.22;325.00;0.00;0.44
440;0;3437.00;10.17;384.00;0.00;0.48
441;0;3988.00;10.10;470.00;0.00;0.40
442;0;3088.00;10.85;1155.00;0.00;0.48
443;0;1860.00;9.82;258.00;0.00;0.40
444;0;2186.00;10.07;559.00;0.00;0.48
445;0;2876.00;9.90;712.00;0.00;0.40
446;0;2985.00;10.25;557.00;0.00;0.44
447;0;1745.00;10.02;1086.00;0.00;0.48
448;0;2169.00;10.42;280.00;0.00;0.40
449;0;2461.00;10.95;1597.00;0.00;0.44
450;0;2735.00;12.12;442.00;0.00;0.44
451;0;3852.00;10.10;1666.00;0.00;0.48
452;0;2773.00;11.65;506.00;0.00;0.40
453;0;2568.00;10.02;220.00;0.00;0.44
454;0;2326.00;10.50;199.00;0.00;0.44
455;0;3558.00;11.80;1434.00;0.00;0.44
456;0;3237.00;10.02;1172.00;0.00;0.28
457;0;2370.00;11.52;1321.00;0.00;0.40
458;0;2270.00;12.20;1416.00;0.00;0.44
459;0;2508.00;10.10;1770.00;0.00;0.44
460;0;2461.00;9.85;217.00;0.00;0.36
461;0;4012.00;10.37;345.00;0.00;0.44
462;0;2478.00;11.30;276.00;0.00;0.48
463;0;3622.00;10.90;1788.00;0.00;0.40
464;0;3759.00;9.95;140.00;0.00;0.40
465;0;3551.00;10.02;1850.00;0.00;0.36
466;0;3767.00;10.75;620.00;0.00;0.40
467;0;1719.00;10.15;319.00;0.00;0.48
468;0;3364.00;10.22;982.00;0.00;0.44
469;0;3427.00;10.45;1475.00;0.00;0.40
470;0;3547.00;10.05;257.00;0.00;0.56
471;0;1837.00;9.87;211.00;0.00;0.40
472;0;3698.00;11.72;1417.00;0.00;0.52
473;0;1738.00;10.00;403.00;0.00;0.40
474;0;3619.00;9.90;1065.00;0.00;0.44
475;0;3256.00;10.00;592.00;0.00;0.44
476;0;2956.00;9.90;269.00;0.00;0.44
477;0;2367.00;10.30;1485.00;0.00;0.56
478;0;3669.00;10.60;1625.00;0.00;0.40
479;0;1939.00;11.22;494.00;0.00;0.44
480;0;3254.00;9.90;522.00;0.00;0.44
481;0;3615.00;10.00;481.00;0.00;0.40
482;0;3193.00;10.75;1122.00;0.00;0.44
483;0;1867.00;11.95;989.00;0.00;0.40
484;0;1799.00;10.27;1022.00;0.00;0.44
485;0;2284.00;9.90;451.00;0.00;0.40
486;0;1913.00;10.05;1570.00;0.00;0.36
487;0;2925.00;9.92;549.00;0.00;0.48
488;0;3657.00;10.37;1260.00;0.00;0.40
489;0;2495.00;10.35;1325.00;0.00;0.48
490;0;2310.00;11.10;1623.00;0.00;0.44
491;0;1766.00;9.90;352.00;0.00;0.52
492;0;2194.00;10.30;1801.00;0.00;0.40
493;0;2476.00;10.20;1355.00;0.00;0.40
494;0;1844.00;10.02;1778.00;0.00;0.44
495;0;2365.00;10.50;1723.00;0.00;0.44
496;0;3505.00;10.30;643.00;0.00;0.40
497;0;3729.00;10.25;1497.00;0.00;0.48
498;0;2042.00;10.70;1016.00;0.00;0.48
499;0;2057.00;10.30;248.00;0.00;0.48
500;0;1897.00;9.80;1700.00;0.00;0.20
501;0;2577.00;10.10;1265.00;0.00;0.40
502;0;3453.00;10.60;1556.00;0.00;0.40
503;0;3032.00;10.30;497.00;0.00;0.36
504;0;2919.00;9.90;329.00;0.00;0.40
505;0;3609.00;10.80;1665.00;0.00;0.52
506;0;2194.00;11.70;1298.00;0.00;0.40
507;0;1998.00;11.02;1227.00;0.00;0.36
508;0;3246.00;9.85;560.00;0.00;0.40
509;0;2633.00;9.80;232.00;0.00;0.40
510;0;3955.00;9.90;220.00;0.00;0.40
511;0;3403.00;10.82;1460.00;0.00;0.44
512;0;1768.00;9.92;1671.00;0.00;0.40
513;0;2594.00;10.05;324.00;0.00;0.40
514;0;2489.00;10.15;514.00;0.00;0.40
515;0;3657.00;11.35;462.00;0.00;0.52
516;0;2610.00;11.87;449.00;0.00;0.52
517;0;2162.00;11.92;1502.00;0.00;0.44
518;0;2527.00;10.07;1200.00;0.00;0.44
519;0;3603.00;10.40;1783.00;0.00;0.48
520;0;2071.00;10.62;1242.00;0.00;0.44
521;0;1973.00;9.95;323.00;0.00;0.44
522;0;2745.00;10.27;360.00;0.00;0.44
523;0;3792.00;10.62;399.00;0.00;0.44
524;0;1746.00;9.90;424.00;0.00;0.32
525;0;2178.00;11.00;473.00;0.00;0.56
526;0;2565.00;10.35;1254.00;0.00;0.40
527;0;2369.00;11.05;1630.00;0.00;0.40
528;0;1906.00;10.85;938.00;0.00;0.40
529;0;3625.00;10.50;1256.00;0.00;0.40
530;0;3064.00;9.95;481.00;0.00;0.36
531;0;3419.00;10.12;1041.00;0.00;0.48
532;0;2069.00;10.40;296.00;0.00;0.48
533;0;2157.00;9.92;1200.00;0.00;0.32
534;0;2913.00;10.25;249.00;0.00;0.40
535;0;1911.00;10.80;955.00;0.00;0.44
536;0;3871.00;10.40;1425.00;0.00;0.44
537;0;3304.00;10.40;1246.00;0.00;0.44
538;0;3705.00;10.15;1848.00;0.00;0.32
539;0;1939.00;9.80;1379.00;0.00;0.48
540;0;2542.00;9.95;1488.00;0.00;0.32
541;0;3575.00;10.82;555.00;0.00;0.48
542;0;1904.00;10.22;1123.00;0.00;0.40
543;0;3583.00;10.20;1472.00;0.00;0.52
544;0;3873.00;10.10;432.00;0.00;0.52
545;0;1819.00;9.92;215.00;0.00;0.40
546;0;2281.00;10.85;1792.00;0.00;0.48
547;0;2054.00;10.80;1297.00;0.00;0.36
548;0;3269.00;10.20;1392.00;0.00;0.56
