119;222;117;171;land;false;plains;4;v
120;178;139;246;land;false;plains;1;
121;129;219;222;land;false;plains;1;
122;158;191;184;land;true;plains;5;v
123;192;203;243;land;false;plains;3;v
124;165;165;217;land;false;plains;1;
125;144;220;170;land;true;plains;2;
126;193;216;227;land;false;plains;5;v
127;210;197;100;land;false;plains;2;
128;152;179;238;land;true;plains;4;v
129;243;138;168;land;false;plains;5;v
130;132;166;229;land;true;plains;1;
131;180;174;215;land;true;plains;4;v
132;126;135;253;land;false;plains;1;
133;237;249;111;land;false;plains;2;
134;229;136;204;land;false;plains;1;
135;159;252;240;land;true;plains;5;v
136;183;127;192;land;false;plains;4;v
137;246;173;144;land;false;plains;2;
138;172;181;203;land;false;plains;2;
139;238;250;17;land;false;plains;5;v
140;239;254;128;land;false;plains;2;
141;180;237;116;land;false;plains;2;
142;171;194;157;land;false;plains;2;
143;226;92;237;land;false;plains;2;
144;152;222;227;land;false;plains;2;
145;243;234;188;land;false;plains;2;
146;235;190;119;land;false;plains;1;
147;222;148;182;land;false;plains;2;
148;184;213;154;land;false;plains;5;v
149;189;240;145;land;false;plains;1;
150;128;142;245;land;false;plains;4;v
151;154;231;218;land;false;plains;3;x
152;241;200;141;land;true;plains;2;
153;229;182;173;land;false;plains;1;
154;218;187;241;land;false;plains;1;
155;194;220;166;land;true;plains;1;
156;175;198;179;land;false;plains;2;
157;250;210;98;land;false;plains;2;
158;87;250;169;land;false;plains;2;
159;190;239;223;land;false;plains;5;v
160;144;239;208;land;false;plains;2;
161;253;239;241;land;false;plains;1;
162;233;132;243;land;true;plains;3;x
163;237;27;239;land;false;plains;4;v
164;138;250;253;land;false;plains;1;
165;172;182;196;land;false;plains;1;
166;218;81;216;land;true;plains;3;x
167;243;118;195;land;false;plains;1;
168;127;252;152;land;false;plains;3;x
169;212;118;210;land;false;plains;4;v
170;236;192;210;land;false;plains;5;v
171;251;128;156;land;true;plains;1;
172;95;189;228;land;false;plains;3;v
173;205;158;234;land;false;plains;5;v
174;195;126;183;land;false;plains;2;
175;145;163;217;land;false;plains;5;v
176;198;240;123;land;true;plains;3;x
177;232;223;60;land;true;plains;1;
178;191;173;181;land;false;plains;1;
179;198;122;203;land;false;plains;2;
180;242;110;157;land;false;plains;2;
181;205;166;140;land;false;plains;4;v
182;98;225;251;land;false;plains;2;
183;162;195;248;land;false;plains;2;
184;168;240;111;land;true;plains;5;v
185;239;171;214;land;false;plains;2;
186;243;161;213;land;false;plains;2;
187;156;165;252;land;false;plains;4;v
188;113;197;232;land;false;plains;1;
189;200;70;247;land;true;plains;3;x
190;235;131;182;land;true;plains;2;
191;205;204;134;land;true;plains;1;
192;106;219;236;land;false;plains;4;v
193;185;245;152;land;false;plains;2;
194;216;76;226;land;false;plains;2;
195;209;156;235;land;true;plains;1;
196;179;198;226;land;false;plains;2;
197;147;181;235;land;false;plains;5;v
198;254;150;154;land;true;plains;1;
199;230;169;168;land;false;plains;4;v
200;231;96;245;land;false;plains;2;
201;178;189;248;land;false;plains;1;
202;251;232;218;land;false;plains;4;v
203;167;113;222;land;false;plains;1;
204;249;193;120;land;false;plains;5;v
205;164;226;179;land;false;plains;1;
206;192;203;192;land;true;plains;5;v
207;223;250;221;land;false;plains;1;
208;207;244;101;land;true;plains;5;v
209;144;107;254;land;true;plains;5;v
210;196;233;214;land;false;plains;1;
211;245;73;246;land;true;plains;3;x
212;156;184;215;land;false;plains;3;x
213;252;131;131;land;false;plains;3;x
214;203;211;251;land;false;plains;2;
215;183;220;202;land;false;plains;1;
216;218;49;237;land;false;plains;3;v
217;253;61;248;land;true;plains;1;
218;224;163;226;land;false;plains;1;
219;233;237;194;land;false;plains;5;v
220;186;130;214;land;true;plains;1;
221;248;241;77;land;false;plains;2;
222;204;214;207;land;false;plains;2;
223;135;171;210;land;false;plains;4;v
224;83;183;245;land;false;plains;5;v
225;207;101;196;land;false;plains;3;v
226;224;153;236;land;false;plains;1;
227;176;197;240;land;true;plains;3;x
228;191;206;179;land;false;plains;4;v
229;217;161;207;land;false;plains;5;v
230;254;214;74;land;true;plains;3;x
231;207;98;231;land;false;plains;4;v
232;220;238;237;land;false;plains;5;v
233;124;227;253;land;true;plains;2;
234;151;152;249;land;false;plains;4;v
235;248;225;217;land;true;plains;1;
236;222;211;205;land;true;plains;1;
237;228;218;185;land;false;plains;5;v
238;131;211;190;land;false;plains;5;v
239;159;224;211;land;false;plains;2;
240;224;166;169;land;false;plains;5;v
241;124;213;209;land;false;plains;4;v
242;219;197;206;land;false;plains;3;x
243;165;250;157;land;false;plains;3;x
244;234;195;149;land;false;plains;5;v
245;247;191;82;land;false;plains;1;
246;153;198;173;land;false;plains;1;
247;203;166;254;land;true;plains;5;v
248;233;131;179;land;true;plains;1;
249;150;210;179;land;true;plains;5;v
250;117;242;213;land;false;plains;1;
251;167;200;236;land;true;plains;1;
252;224;253;222;land;false;plains;2;
253;164;204;194;land;false;plains;5;v
254;203;125;211;land;false;plains;1;
255;213;212;147;land;true;plains;5;v
256;169;208;124;land;true;plains;2;
257;164;182;228;land;false;plains;5;v
258;114;197;195;land;false;plains;2;
259;96;227;249;land;false;plains;1;
260;223;220;165;land;false;plains;2;
261;83;246;200;land;false;plains;1;
262;231;246;129;land;true;plains;4;v
263;238;119;163;land;false;plains;4;v
264;103;180;221;land;false;plains;4;v
265;31;244;246;land;false;plains;2;
266;225;241;188;land;false;plains;2;
267;124;217;217;land;false;plains;5;v
268;153;175;181;land;false;plains;5;v
269;159;138;214;land;false;plains;1;
270;239;167;226;land;false;plains;1;
271;210;200;146;land;true;plains;4;v
272;228;226;62;land;false;plains;2;
273;150;125;232;land;false;plains;2;
274;206;254;211;land;false;plains;1;
275;198;206;191;land;false;plains;2;
276;96;247;222;land;false;plains;2;
277;252;194;135;land;false;plains;4;v
278;163;115;244;land;false;plains;1;
279;206;138;221;land;true;plains;2;
280;202;159;166;land;false;plains;1;
281;236;254;173;land;false;plains;4;v
282;232;107;206;land;false;plains;3;x
283;204;163;153;land;false;plains;4;v
284;225;152;246;land;false;plains;3;x
285;172;239;113;land;true;plains;1;
286;74;210;251;land;false;plains;4;v
287;246;183;165;land;true;plains;5;v
288;127;238;244;land;true;plains;2;
289;187;130;191;land;true;plains;1;
290;122;224;211;land;false;plains;2;
291;181;197;175;land;true;plains;2;
292;224;160;131;land;false;plains;1;
293;160;214;232;land;false;plains;5;v
294;241;77;200;land;false;plains;3;x
295;156;204;243;land;true;plains;4;v
296;105;215;231;land;false;plains;5;v
297;154;219;139;land;false;plains;4;v
298;206;180;140;land;true;plains;1;
299;244;106;188;land;false;plains;4;v
300;239;167;102;land;false;plains;1;
301;180;221;223;land;true;plains;2;
302;200;203;236;land;false;plains;2;
303;247;195;109;land;false;plains;5;v
304;193;243;132;land;false;plains;3;x
305;247;116;236;land;false;plains;1;
306;65;224;229;land;false;plains;2;
307;243;251;19;land;false;plains;5;v
308;253;198;137;land;false;plains;1;
309;204;183;129;land;false;plains;4;v
310;84;232;205;land;false;plains;2;
311;221;171;167;land;false;plains;2;
312;58;240;244;land;false;plains;2;
313;113;246;146;land;false;plains;3;x
314;193;229;219;land;false;plains;3;x
315;216;251;243;land;false;plains;4;v
316;238;213;225;land;false;plains;2;
317;144;222;228;land;false;plains;2;
318;214;115;254;land;true;plains;1;
319;94;231;247;land;false;plains;5;v
320;148;183;175;land;false;plains;4;v
321;244;38;245;land;false;plains;5;v
322;252;194;170;land;false;plains;4;v
323;247;208;77;land;false;plains;2;
324;219;250;111;land;false;plains;3;x
325;159;249;155;land;false;plains;2;
326;67;227;231;land;false;plains;3;x
327;193;242;195;land;false;plains;4;v
328;202;93;242;land;true;plains;4;v
329;243;221;48;land;false;plains;2;
330;219;170;160;land;false;plains;5;v
331;241;244;197;land;false;plains;2;
332;246;195;123;land;true;plains;1;
333;221;114;246;land;false;plains;1;
334;238;210;245;land;true;plains;5;v
335;220;135;239;land;false;plains;2;
336;249;245;238;land;false;plains;2;
337;197;230;96;land;false;plains;2;
338;201;234;226;land;false;plains;2;
339;225;120;242;land;false;plains;3;x
340;188;209;208;land;false;plains;2;
341;225;252;102;land;false;plains;2;
342;88;211;204;land;false;plains;2;
343;246;220;123;land;false;plains;2;
344;140;124;246;land;false;plains;2;
345;205;246;254;land;false;plains;3;x
346;228;166;189;land;false;plains;2;
347;186;219;222;land;false;plains;1;
348;241;212;52;land;false;plains;1;
349;210;138;169;land;false;plains;2;
350;225;162;124;land;false;plains;1;
351;188;90;232;land;false;plains;5;v
352;249;120;178;land;true;plains;2;
353;200;153;166;land;false;plains;2;
354;234;94;175;land;true;plains;2;
355;189;236;185;land;true;plains;4;v
356;229;218;179;land;true;plains;5;v
357;210;161;172;land;false;plains;1;
358;135;231;158;land;false;plains;5;v
359;198;91;220;land;false;plains;1;
360;161;241;194;land;false;plains;1;
361;240;178;250;land;false;plains;2;
362;69;247;249;land;false;plains;1;
363;109;172;231;land;false;plains;2;
364;143;212;168;land;false;plains;3;x
365;242;187;111;land;true;plains;1;
366;233;247;28;land;false;plains;4;v
367;110;211;189;land;true;plains;5;v
368;251;211;235;land;false;plains;1;
369;252;164;212;land;false;plains;1;
370;206;87;243;land;true;plains;3;x
371;214;232;109;land;false;plains;2;
372;219;202;180;land;false;plains;1;
373;245;94;221;land;true;plains;2;
374;127;230;169;land;false;plains;2;
375;249;187;171;land;false;plains;1;
376;165;212;180;land;true;plains;2;
377;98;187;244;land;true;plains;2;
378;162;223;179;land;true;plains;4;v
379;151;204;159;land;false;plains;2;
380;254;56;252;land;true;plains;5;v
381;215;122;206;land;true;plains;5;v
382;197;228;91;land;true;plains;1;
383;199;165;239;land;false;plains;5;v
384;250;227;62;land;true;plains;1;
385;119;176;227;land;true;plains;2;
386;201;198;192;land;false;plains;3;x
387;213;175;254;land;false;plains;3;x
388;246;157;109;land;false;plains;2;
389;110;213;254;land;false;plains;5;v
390;144;231;225;land;false;plains;2;
391;193;253;94;land;true;plains;1;
392;219;171;171;land;false;plains;1;
393;25;242;247;land;false;plains;3;x
394;84;224;197;land;false;plains;1;
395;104;216;201;land;false;plains;1;
396;244;242;68;land;false;plains;5;v
397;121;195;247;land;true;plains;5;v
398;211;181;110;land;true;plains;1;
399;236;194;129;land;false;plains;1;
400;225;235;114;land;false;plains;5;v
401;136;152;237;land;false;plains;2;
402;211;120;176;land;false;plains;4;v
403;168;245;160;land;true;plains;4;v
404;236;188;198;land;false;plains;5;v
405;145;158;240;land;false;plains;4;v
406;212;134;176;land;false;plains;1;
407;230;211;175;land;false;plains;3;x
408;176;173;238;land;false;plains;2;
409;189;186;247;land;true;plains;1;
410;177;180;158;land;true;plains;3;x
411;188;76;242;land;false;plains;2;
412;239;235;127;land;true;plains;2;
413;235;239;204;land;true;plains;3;v
414;226;154;125;land;false;plains;5;v
415;199;201;101;land;false;plains;2;
416;150;187;171;land;false;plains;3;x
417;188;172;188;land;false;plains;3;x
418;124;163;219;land;false;plains;1;
419;172;201;142;land;false;plains;3;x
420;62;236;240;land;false;plains;1;
421;191;250;102;land;false;plains;2;
422;226;161;222;land;true;plains;1;
423;228;178;220;land;false;plains;2;
424;81;242;237;land;false;plains;2;
425;160;250;219;land;false;plains;5;v
426;74;234;204;land;false;plains;2;
427;244;162;141;land;false;plains;4;v
428;212;137;198;land;false;plains;4;v
429;253;157;226;land;false;plains;1;
430;41;248;219;land;false;plains;2;
431;124;214;228;land;false;plains;5;v
432;214;209;248;land;false;plains;4;v
433;130;175;230;land;false;plains;4;v
434;193;249;132;land;false;plains;2;
435;250;158;161;land;false;plains;1;
436;171;174;209;land;false;plains;2;
437;248;200;97;land;true;plains;2;
438;252;241;133;land;true;plains;4;v
439;111;210;197;land;false;plains;4;v
440;248;170;231;land;true;plains;5;v
441;152;245;211;land;false;plains;5;v
442;241;158;194;land;false;plains;1;
443;212;213;113;land;true;plains;3;v
444;201;181;138;land;false;plains;3;x
445;135;211;161;land;true;plains;4;v
446;63;254;224;land;false;plains;4;v
447;204;177;138;land;true;plains;2;
448;188;239;172;land;false;plains;3;x
449;102;187;241;land;false;plains;2;
450;146;236;233;land;false;plains;4;v
451;251;139;123;land;true;plains;1;
452;233;151;127;land;false;plains;4;v
453;237;227;40;land;true;plains;4;v
454;127;199;236;land;false;plains;3;x
455;64;249;213;land;false;plains;1;
456;91;250;219;land;true;plains;1;
457;176;208;212;land;false;plains;2;
458;86;238;231;land;false;plains;2;
459;82;219;219;land;true;plains;2;
460;169;234;201;land;true;plains;4;v
461;235;144;236;land;false;plains;5;v
462;168;227;217;land;false;plains;4;v
463;163;224;189;land;false;plains;1;
464;209;175;163;land;true;plains;5;v
465;30;254;233;land;true;plains;1;
466;86;228;196;land;false;plains;5;v
467;194;88;250;land;false;plains;3;x
468;186;224;239;land;false;plains;1;
469;207;154;146;land;false;plains;1;
470;237;176;188;land;true;plains;5;v
471;182;150;199;land;false;plains;3;v
472;171;238;200;land;false;plains;1;
473;115;213;214;land;true;plains;3;x
474;229;241;196;land;true;plains;1;
475;233;183;125;land;true;plains;5;v
476;146;222;164;land;true;plains;4;v
477;167;229;213;land;false;plains;2;
478;191;138;193;land;false;plains;1;
479;246;190;253;land;false;plains;3;x
480;96;228;183;land;true;plains;5;v
481;90;215;226;land;false;plains;5;v
482;194;250;164;land;false;plains;1;
483;196;237;247;land;false;plains;2;
484;224;159;128;land;false;plains;2;
485;175;194;231;land;true;plains;3;x
486;216;155;212;land;true;plains;2;
487;205;118;242;land;true;plains;4;v
488;253;18;251;land;false;plains;1;
489;94;248;189;land;false;plains;2;
490;238;173;158;land;false;plains;2;
491;214;232;144;land;true;plains;3;x
492;231;245;151;land;false;plains;2;
493;239;221;142;land;false;plains;2;
494;199;217;232;land;true;plains;2;
495;233;198;173;land;false;plains;2;
496;239;252;62;land;false;plains;5;v
497;161;153;205;land;false;plains;1;
498;254;118;156;land;false;plains;2;
499;194;233;75;land;false;plains;3;x
500;62;254;205;land;true;plains;2;
501;144;173;247;land;false;plains;2;
502;110;215;197;land;false;plains;1;
503;227;204;109;land;false;plains;4;v
504;116;195;238;land;true;plains;4;v
505;244;247;160;land;false;plains;1;
506;242;169;198;land;false;plains;2;
507;49;236;251;land;false;plains;2;
508;178;202;231;land;true;plains;5;v
509;206;112;238;land;true;plains;4;v
510;239;222;166;land;true;plains;5;v
511;51;249;235;land;false;plains;1;
512;195;206;238;land;true;plains;2;
513;193;163;245;land;false;plains;4;v
514;172;232;154;land;true;plains;4;v
515;172;212;171;land;false;plains;5;v
516;134;139;228;land;false;plains;4;v
517;163;173;238;land;false;plains;2;
518;231;249;189;land;false;plains;2;
519;239;121;186;land;false;plains;1;
520;169;250;90;land;false;plains;2;
521;195;172;154;land;false;plains;3;x
522;252;68;189;land;false;plains;4;v
523;118;192;192;land;false;plains;5;v
524;205;227;198;land;true;plains;3;x
525;156;246;127;land;false;plains;3;x
526;229;204;243;land;false;plains;2;
527;233;227;101;land;false;plains;2;
528;144;252;160;land;false;plains;2;
529;246;150;194;land;false;plains;1;
530;71;245;235;land;true;plains;4;v
531;97;235;206;land;false;plains;1;
532;207;153;224;land;false;plains;3;x
533;194;123;237;land;true;plains;2;
534;245;93;245;land;true;plains;4;v
535;210;79;218;land;false;plains;2;
536;141;210;187;land;false;plains;1;
537;248;71;202;land;false;plains;1;
538;202;106;241;land;true;plains;1;
539;64;250;217;land;false;plains;2;
540;148;227;232;land;true;plains;2;
541;216;248;229;land;false;plains;5;v
542;77;239;240;land;false;plains;2;
543;26;241;236;land;false;plains;1;
544;130;227;181;land;false;plains;5;v
545;139;138;243;land;true;plains;3;v
546;160;220;223;land;false;plains;2;
547;209;168;142;land;false;plains;2;
548;205;156;235;land;false;plains;1;
549;207;197;215;land;true;plains;1;
550;237;227;53;land;false;plains;4;v
551;165;234;105;land;true;plains;5;v
552;217;137;213;land;false;plains;2;
553;186;253;217;land;false;plains;3;x
554;97;244;254;land;false;plains;4;v
555;211;205;123;land;false;plains;1;
556;215;190;214;land;false;plains;3;v
557;199;246;133;land;false;plains;1;
558;240;133;253;land;false;plains;2;
559;222;146;250;land;false;plains;4;v
560;185;166;212;land;false;plains;1;
561;228;223;106;land;false;plains;5;v
562;235;249;154;land;false;plains;2;
563;244;71;213;land;false;plains;1;
564;126;156;254;land;false;plains;4;v
565;223;218;63;land;false;plains;2;
566;222;88;201;land;true;plains;1;
567;210;242;211;land;true;plains;1;
568;194;245;222;land;false;plains;1;
569;193;227;149;land;false;plains;1;
570;243;198;226;land;true;plains;5;v
571;236;236;194;land;true;plains;4;v
572;167;181;202;land;true;plains;2;
573;211;225;224;land;false;plains;5;v
574;230;245;150;land;false;plains;1;
575;116;212;220;land;false;plains;4;v
576;109;178;250;land;false;plains;2;
577;206;252;211;land;false;plains;4;v
578;201;239;100;land;true;plains;1;
579;186;209;165;land;false;plains;4;v
580;191;234;105;land;false;plains;1;
581;253;77;252;land;true;plains;4;v
582;209;142;200;land;false;plains;1;
583;204;131;192;land;true;plains;4;v
584;192;211;236;land;false;plains;3;x
585;223;253;214;land;false;plains;3;x
586;232;172;183;land;false;plains;2;
587;249;182;163;land;true;plains;4;v
588;214;125;165;land;true;plains;3;x
589;214;191;233;land;true;plains;1;
590;250;218;114;land;false;plains;1;
591;106;247;240;land;false;plains;4;v
592;186;213;240;land;false;plains;2;
593;190;199;240;land;false;plains;4;v
594;243;101;200;land;false;plains;2;
595;175;244;243;land;false;plains;3;v
596;145;139;230;land;false;plains;1;
597;245;232;116;land;false;plains;2;
598;172;250;175;land;true;plains;2;
599;170;146;223;land;false;plains;4;v
600;175;223;195;land;false;plains;2;
601;247;162;170;land;false;plains;1;
602;199;246;111;land;false;plains;2;
603;195;216;122;land;false;plains;3;x
604;98;206;208;land;true;plains;2;
605;22;243;239;land;false;plains;4;v
606;224;250;79;land;true;plains;1;
607;216;201;155;land;true;plains;2;
608;237;95;172;land;false;plains;1;
609;198;244;194;land;true;plains;1;
610;226;187;96;land;false;plains;5;v
611;138;249;214;land;false;plains;4;v
612;129;247;183;land;true;plains;3;x
613;212;162;227;land;true;plains;4;v
614;236;218;155;land;false;plains;2;
615;205;246;88;land;true;plains;2;
616;170;116;218;land;false;plains;2;
617;241;154;184;land;true;plains;1;
618;128;211;216;land;true;plains;5;v
619;136;227;160;land;false;plains;5;v
620;253;239;223;land;false;plains;5;v
621;187;221;231;land;false;plains;4;v
622;237;194;99;land;false;plains;2;
623;186;247;156;land;false;plains;3;x
624;157;171;177;land;true;plains;1;
625;206;184;207;land;false;plains;3;x
626;84;235;197;land;false;plains;3;x
627;181;169;167;land;false;plains;1;
628;252;175;87;land;true;plains;1;
629;191;221;221;land;true;plains;4;v
630;166;194;144;land;false;plains;5;v
631;215;170;117;land;false;plains;4;v
632;216;97;254;land;true;plains;3;x
633;200;155;185;land;false;plains;4;v
634;172;115;234;land;false;plains;2;
635;248;80;249;land;false;plains;2;
636;197;240;175;land;false;plains;1;
637;151;153;224;land;true;plains;1;
638;62;228;254;land;false;plains;1;
639;252;156;216;land;false;plains;1;
640;58;226;235;land;true;plains;1;
641;220;105;230;land;true;plains;3;x
642;230;206;253;land;false;plains;2;
643;214;241;50;land;false;plains;4;v
644;248;205;103;land;false;plains;1;
645;222;221;62;land;false;plains;2;
646;228;241;119;land;true;plains;1;
647;167;250;178;land;false;plains;2;
648;129;163;237;land;true;plains;3;x
649;210;145;147;land;false;plains;5;v
650;206;204;178;land;false;plains;5;v
651;222;198;179;land;false;plains;1;
652;161;240;132;land;false;plains;2;
653;233;250;43;land;false;plains;2;
654;206;164;202;land;false;plains;2;
655;231;160;234;land;false;plains;5;v
656;173;194;164;land;false;plains;2;
657;194;183;252;land;false;plains;4;v
658;226;230;123;land;false;plains;1;
659;71;227;215;land;false;plains;2;
660;68;247;222;land;true;plains;5;v
661;140;239;211;land;false;plains;1;
662;249;195;120;land;false;plains;5;v
663;233;249;40;land;false;plains;2;
664;216;239;85;land;true;plains;1;
665;243;253;216;land;true;plains;1;
666;76;231;198;land;false;plains;5;v
667;173;127;227;land;true;plains;1;
668;237;204;248;land;false;plains;1;
669;215;239;236;land;false;plains;5;v
670;169;126;237;land;true;plains;1;
671;69;253;241;land;true;plains;5;v
672;58;235;228;land;false;plains;1;
673;176;244;102;land;true;plains;1;
674;247;72;219;land;true;plains;4;v
675;102;218;225;land;false;plains;3;x
676;183;225;128;land;true;plains;2;
677;50;203;253;land;false;plains;1;
678;149;195;234;land;true;plains;1;
679;108;176;228;land;false;plains;4;v
680;247;221;244;land;true;plains;3;v
681;253;146;163;land;false;plains;5;v
682;241;107;213;land;true;plains;5;v
683;130;195;230;land;false;plains;5;v
684;215;155;170;land;true;plains;1;
685;247;142;139;land;false;plains;1;
686;139;145;254;land;false;plains;1;
687;184;157;212;land;false;plains;2;
688;245;190;190;land;false;plains;5;v
689;249;34;220;land;false;plains;4;v
690;83;205;250;land;false;plains;5;v
691;117;199;230;land;false;plains;3;x
692;132;248;138;land;false;plains;1;
693;245;241;78;land;true;plains;1;
694;200;96;236;land;false;plains;2;
695;102;203;232;land;false;plains;1;
696;159;136;250;land;false;plains;2;
697;115;180;244;land;false;plains;5;v
698;143;151;220;land;true;plains;2;
699;210;111;183;land;true;plains;2;
700;241;87;194;land;false;plains;5;v
701;218;174;143;land;false;plains;4;v
702;203;241;107;land;false;plains;2;
703;245;96;205;land;false;plains;3;x
704;86;252;241;land;false;plains;2;
705;61;220;235;land;false;plains;3;x
706;193;186;148;land;false;plains;2;
707;145;167;214;land;true;plains;1;
708;176;196;186;land;false;plains;4;v
709;169;243;97;land;false;plains;2;
710;249;192;205;land;false;plains;1;
711;232;135;225;land;false;plains;5;v
712;159;197;228;land;true;plains;2;
713;184;232;87;land;false;plains;2;
714;149;184;201;land;true;plains;1;
715;249;23;252;land;false;plains;4;v
716;59;230;228;land;false;plains;2;
717;236;201;89;land;false;plains;1;
718;185;253;193;land;false;plains;2;
719;251;240;91;land;true;plains;1;
720;187;225;214;land;true;plains;4;v
721;122;228;201;land;false;plains;2;
722;167;190;215;land;false;plains;2;
723;179;244;232;land;false;plains;1;
724;189;206;223;land;false;plains;1;
725;240;245;151;land;false;plains;2;
726;217;203;200;land;false;plains;1;
727;167;241;204;land;false;plains;2;
728;232;152;214;land;false;plains;1;
729;93;209;214;land;true;plains;4;v
730;119;247;144;land;false;plains;5;v
731;170;234;236;land;false;plains;1;
732;168;249;157;land;false;plains;2;
733;66;237;253;land;false;plains;5;v
734;186;245;170;land;false;plains;5;v
735;115;205;208;land;true;plains;4;v
736;225;248;248;land;false;plains;5;v
737;208;252;160;land;true;plains;5;v
738;203;187;217;land;false;plains;2;
739;204;227;151;land;false;plains;3;x
740;184;146;211;land;false;plains;5;v
741;194;169;209;land;true;plains;1;
742;124;212;185;land;false;plains;4;v
743;224;72;234;land;false;plains;5;v
744;170;162;225;land;false;plains;1;
745;147;253;194;land;false;plains;4;v
746;153;180;226;land;false;plains;5;v
747;176;166;203;land;false;plains;2;
748;155;163;224;land;false;plains;2;
749;245;139;139;land;false;plains;2;
750;83;233;187;land;false;plains;5;v
751;219;248;65;land;false;plains;2;
752;85;246;222;land;false;plains;2;
753;113;252;165;land;true;plains;2;
754;243;53;241;land;false;plains;5;v
755;250;141;171;land;false;plains;4;v
756;188;230;191;land;true;plains;3;x
757;215;195;244;land;false;plains;2;
758;235;152;201;land;true;plains;1;
