115;2567.00;11.00;414.00;big
116;2612.00;11.73;421.00;big
116;2654.00;10.90;405.00;big
117;2576.00;11.40;461.00;big
117;2526.00;10.07;440.00;big
118;2494.00;10.40;497.00;big
118;2474.00;10.10;469.00;big
119;2511.00;10.00;539.00;big
119;2537.00;10.98;518.00;big
120;2531.00;10.60;579.00;big
120;2504.00;10.15;592.00;big
121;2523.00;10.30;649.00;big
121;2493.00;10.10;634.00;big
122;2516.00;10.30;687.00;big
122;2551.00;10.20;702.00;big
123;2601.00;10.20;694.00;big
123;2582.00;9.93;723.00;big
124;2661.00;10.20;688.00;big
124;2638.00;10.40;683.00;big
125;2585.00;10.88;648.00;big
125;2568.00;11.48;623.00;big
126;2702.00;10.10;643.00;big
126;2726.00;10.03;677.00;big
127;2782.00;11.00;418.00;big
127;2818.00;11.10;394.00;big
128;2697.00;9.80;406.00;big
128;2741.00;11.75;427.00;big
129;2802.00;10.00;541.00;big
129;2764.00;10.00;562.00;big
130;2833.00;11.35;468.00;big
130;2804.00;11.25;511.00;big
131;2765.00;12.48;464.00;big
131;2731.00;11.05;493.00;big
132;2647.00;12.10;449.00;big
132;2681.00;11.00;444.00;big
133;2714.00;10.82;581.00;big
133;2699.00;10.70;613.00;big
134;2651.00;10.78;616.00;big
134;2614.00;11.15;617.00;big
135;2650.00;12.10;500.00;big
135;2708.00;10.50;521.00;big
136;2592.00;12.35;528.00;big
136;2615.00;12.03;484.00;big
137;2636.00;11.55;585.00;big
137;2678.00;11.70;557.00;big
138;2587.00;12.00;555.00;big
138;2556.00;11.35;591.00;big
139;3013.00;10.57;459.00;big
139;2972.00;11.15;473.00;big
140;3079.00;9.80;507.00;big
140;3046.00;10.25;472.00;big
141;3060.00;9.80;552.00;big
141;3106.00;10.15;558.00;big
142;2918.00;10.00;503.00;big
142;2944.00;9.80;547.00;big
143;2964.00;10.30;499.00;big
143;2961.00;9.88;541.00;big
144;3016.00;10.30;497.00;big
144;3009.00;9.70;553.00;big
145;2936.00;9.88;587.00;big
145;2940.00;10.30;621.00;big
146;2989.00;10.50;581.00;big
146;3006.00;10.70;597.00;big
147;2923.00;10.30;654.00;big
147;2876.00;10.10;626.00;big
148;3134.00;10.70;635.00;big
148;3117.00;10.90;589.00;big
149;3127.00;10.10;670.00;big
149;3084.00;11.10;669.00;big
150;3040.00;10.50;627.00;big
150;3066.00;10.30;588.00;big
151;2986.00;11.00;643.00;big
151;3042.00;10.10;665.00;big
152;2970.00;10.10;672.00;big
152;3002.00;10.00;693.00;big
153;2949.00;10.60;718.00;big
153;2921.00;9.90;689.00;big
154;2909.00;10.32;760.00;big
154;2880.00;10.00;726.00;big
155;2985.00;10.62;756.00;big
155;2945.00;10.80;755.00;big
156;2988.00;10.50;791.00;big
156;3037.00;10.05;797.00;big
157;2922.00;10.38;804.00;big
157;2956.00;10.10;811.00;big
158;2772.00;9.50;611.00;big
158;2836.00;10.03;673.00;big
159;2855.00;9.50;524.00;big
159;2868.00;9.50;598.00;big
160;2766.00;9.85;719.00;big
160;2793.00;10.00;775.00;big
161;2866.00;9.80;825.00;big
161;2804.00;9.88;847.00;big
162;2699.00;9.50;688.00;big
162;2636.00;9.50;757.00;big
163;2688.00;9.85;169.00;big
163;2651.00;9.90;216.00;big
164;2931.00;10.30;255.00;big
164;2870.00;9.90;240.00;big
165;2953.00;10.30;285.00;big
165;2933.00;9.90;337.00;big
166;2791.00;9.50;268.00;big
166;2882.00;9.50;316.00;big
167;3033.00;9.50;385.00;big
167;2920.00;9.50;396.00;big
168;3075.00;9.50;492.00;big
168;3084.00;9.50;418.00;big
169;3163.00;9.50;410.00;big
169;3097.00;9.80;346.00;big
170;3188.00;9.50;647.00;big
170;3128.00;9.50;514.00;big
171;3238.00;9.80;527.00;big
171;3276.00;10.15;570.00;big
172;3007.00;9.50;257.00;big
172;3069.00;9.80;240.00;big
173;3342.00;9.50;442.00;big
173;3348.00;9.90;490.00;big
174;3358.00;9.90;357.00;big
174;3377.00;10.00;409.00;big
175;3407.00;10.10;450.00;big
175;3443.00;10.32;436.00;big
176;3430.00;11.00;478.00;big
176;3397.00;10.30;487.00;big
177;3406.00;9.95;561.00;big
177;3418.00;10.50;529.00;big
178;3352.00;9.50;533.00;big
178;3406.00;9.50;647.00;big
179;3433.00;9.90;666.00;big
179;3477.00;10.10;653.00;big
180;3535.00;11.00;607.00;big
180;3549.00;10.20;644.00;big
181;3466.00;10.23;603.00;big
181;3477.00;10.43;563.00;big
182;3566.00;10.93;571.00;big
182;3521.00;11.00;575.00;big
183;3596.00;10.15;596.00;big
183;3625.00;10.60;560.00;big
184;3425.00;10.20;393.00;big
184;3476.00;10.05;385.00;big
185;3474.00;10.45;489.00;big
185;3496.00;10.98;516.00;big
186;3582.00;10.10;520.00;big
186;3526.00;10.90;531.00;big
187;3684.00;10.25;609.00;big
187;3697.00;10.18;639.00;big
188;3664.00;10.32;581.00;big
188;3708.00;9.93;556.00;big
189;3693.00;10.62;524.00;big
189;3722.00;10.60;498.00;big
190;3667.00;10.90;482.00;big
190;3636.00;10.55;514.00;big
191;3691.00;11.32;461.00;big
191;3733.00;10.30;457.00;big
192;3798.00;10.60;511.00;big
192;3790.00;10.62;473.00;big
193;3501.00;9.82;439.00;big
193;3520.00;9.88;465.00;big
194;3560.00;10.10;484.00;big
194;3615.00;10.00;481.00;big
195;3560.00;9.93;384.00;big
195;3583.00;10.10;427.00;big
196;3678.00;11.53;408.00;big
196;3637.00;11.18;424.00;big
197;3474.00;10.65;331.00;big
197;3513.00;10.90;340.00;big
198;3435.00;10.20;329.00;big
198;3474.00;9.80;283.00;big
199;3576.00;9.80;345.00;big
199;3568.00;10.70;309.00;big
200;3613.00;10.10;374.00;big
200;3647.00;10.95;346.00;big
201;3554.00;10.50;272.00;big
201;3589.00;10.12;246.00;big
202;3591.00;9.90;197.00;big
202;3641.00;10.10;207.00;big
203;3615.00;10.30;282.00;big
203;3666.00;9.90;289.00;big
204;3704.00;10.15;327.00;big
204;3711.00;12.20;372.00;big
205;3768.00;10.03;392.00;big
205;3749.00;11.20;424.00;big
206;3764.00;10.80;307.00;big
206;3731.00;10.40;272.00;big
207;3692.00;10.82;169.00;big
207;3680.00;10.07;131.00;big
208;3750.00;10.00;128.00;big
208;3795.00;10.43;171.00;big
209;3764.00;9.90;205.00;big
209;3712.00;10.20;217.00;big
210;3793.00;10.80;530.00;big
210;3751.00;9.95;550.00;big
211;3741.00;10.10;597.00;big
211;3788.00;10.40;613.00;big
212;3753.00;10.20;659.00;big
212;3725.00;10.05;673.00;big
213;3784.00;10.82;689.00;big
213;3827.00;10.30;707.00;big
214;3752.00;9.50;498.00;big
214;3731.00;9.50;567.00;big
215;3651.00;9.50;619.00;big
215;3701.00;9.50;655.00;big
216;3842.00;9.50;193.00;big
216;3789.00;9.50;246.00;big
217;3830.00;10.53;290.00;big
217;3836.00;10.25;253.00;big
218;3397.00;9.50;246.00;big
218;3411.00;9.50;352.00;big
219;3275.00;9.50;354.00;big
219;3282.00;9.50;222.00;big
220;3682.00;9.50;83.00;big
220;3511.00;9.50;165.00;big
221;3254.00;9.50;56.00;big
221;3070.00;9.50;50.00;big
222;2763.00;9.50;137.00;big
222;2910.00;9.50;169.00;big
223;3905.00;9.88;214.00;big
223;3951.00;10.00;235.00;big
224;3992.00;11.00;268.00;big
224;4020.00;10.05;229.00;big
225;3929.00;10.20;291.00;big
225;3878.00;10.43;296.00;big
226;4010.00;11.38;319.00;big
226;4052.00;10.38;313.00;big
227;4032.00;10.75;408.00;big
227;4045.00;10.10;372.00;big
228;3934.00;10.78;362.00;big
228;3963.00;10.88;331.00;big
229;3988.00;10.62;376.00;big
229;3944.00;9.90;402.00;big
230;3951.00;10.07;461.00;big
230;3999.00;10.10;482.00;big
231;3805.00;10.30;342.00;big
231;3838.00;11.38;355.00;big
232;3857.00;11.10;376.00;big
232;3898.00;11.12;393.00;big
233;3861.00;10.98;421.00;big
233;3803.00;10.85;417.00;big
234;3912.00;9.90;437.00;big
234;3895.00;10.43;487.00;big
235;3845.00;9.93;523.00;big
235;3855.00;10.62;479.00;big
236;3962.00;10.70;544.00;big
236;3997.00;9.95;568.00;big
237;3948.00;11.10;516.00;big
237;3899.00;9.90;537.00;big
238;3824.00;10.85;601.00;big
238;3825.00;10.57;555.00;big
239;3906.00;9.90;563.00;big
239;3875.00;9.90;565.00;big
240;3938.00;10.00;601.00;big
240;3982.00;9.80;612.00;big
241;3962.00;10.45;702.00;big
241;3964.00;10.93;663.00;big
242;3887.00;10.20;665.00;big
242;3914.00;10.28;639.00;big
243;3873.00;10.48;613.00;big
243;3832.00;10.93;643.00;big
244;3522.00;9.50;691.00;big
244;3585.00;9.82;677.00;big
245;3398.00;9.50;741.00;big
245;3454.00;9.50;687.00;big
246;3434.00;9.50;873.00;big
246;3469.00;9.50;858.00;big
247;3433.00;9.73;936.00;big
247;3389.00;9.80;941.00;big
248;3490.00;10.10;919.00;big
248;3452.00;9.80;891.00;big
249;3524.00;10.50;955.00;big
249;3559.00;10.35;915.00;big
250;3562.00;10.50;1003.00;big
250;3554.00;10.38;956.00;big
251;3454.00;10.60;989.00;big
251;3504.00;10.35;1001.00;big
252;3491.00;10.57;1063.00;big
252;3437.00;10.07;1041.00;big
253;3402.00;10.12;1068.00;big
253;3361.00;10.05;1063.00;big
254;3336.00;9.50;819.00;big
254;3364.00;9.50;899.00;big
255;3364.00;10.23;982.00;big
255;3405.00;9.90;1003.00;big
256;3321.00;10.00;942.00;big
256;3298.00;9.82;977.00;big
257;3304.00;10.00;1033.00;big
257;3335.00;10.38;1020.00;big
258;3283.00;9.50;977.00;big
258;3252.00;9.50;895.00;big
259;3250.00;9.98;953.00;big
259;3220.00;10.28;985.00;big
260;3265.00;9.95;1063.00;big
260;3229.00;10.90;1032.00;big
261;3139.00;10.20;1043.00;big
261;3184.00;10.90;1036.00;big
262;3181.00;10.85;1093.00;big
262;3098.00;9.90;1095.00;big
263;3204.00;11.00;1164.00;big
263;3232.00;10.20;1128.00;big
264;3088.00;10.85;1155.00;big
264;3138.00;11.20;1146.00;big
265;3097.00;10.80;1205.00;big
265;3072.00;10.35;1219.00;big
266;3061.00;10.40;1327.00;big
266;3077.00;10.20;1269.00;big
267;3231.00;10.40;1227.00;big
267;3197.00;10.70;1210.00;big
268;3133.00;10.48;1251.00;big
268;3157.00;11.10;1207.00;big
269;3077.00;9.50;811.00;big
269;3044.00;9.50;697.00;big
270;3295.00;9.50;734.00;big
270;3218.00;9.50;822.00;big
271;3101.00;10.55;1408.00;big
271;3058.00;10.05;1423.00;big
272;3110.00;10.98;1295.00;big
272;3096.00;11.50;1343.00;big
273;3189.00;9.90;1540.00;big
273;3179.00;11.10;1496.00;big
274;3125.00;10.07;1513.00;big
274;3132.00;9.98;1457.00;big
275;3161.00;10.23;1422.00;big
275;3134.00;10.45;1384.00;big
276;3222.00;11.45;1462.00;big
276;3182.00;10.60;1459.00;big
277;3258.00;10.00;1524.00;big
277;3299.00;9.95;1558.00;big
278;3269.00;10.00;1461.00;big
278;3294.00;10.20;1510.00;big
279;3273.00;10.05;1407.00;big
279;3264.00;10.28;1369.00;big
280;3221.00;10.70;1357.00;big
280;3186.00;11.20;1371.00;big
281;3198.00;11.82;1305.00;big
281;3155.00;11.00;1322.00;big
282;3211.00;11.20;1253.00;big
282;3254.00;10.70;1254.00;big
283;3359.00;10.40;1203.00;big
283;3318.00;10.55;1234.00;big
284;3293.00;10.60;1321.00;big
284;3255.00;10.95;1306.00;big
285;3348.00;11.50;1297.00;big
285;3380.00;11.25;1267.00;big
286;3337.00;9.95;1354.00;big
286;3328.00;9.88;1391.00;big
287;3389.00;10.65;1420.00;big
287;3381.00;10.28;1464.00;big
288;3423.00;10.35;1493.00;big
288;3387.00;10.20;1521.00;big
289;3379.00;10.30;1606.00;big
289;3409.00;10.10;1581.00;big
290;3363.00;10.73;1676.00;big
290;3319.00;9.85;1641.00;big
291;3300.00;10.10;1700.00;big
291;3267.00;9.82;1708.00;big
292;3375.00;10.25;1712.00;big
292;3429.00;10.00;1708.00;big
293;3453.00;10.40;1628.00;big
293;3490.00;10.00;1654.00;big
294;3438.00;10.30;1789.00;big
294;3393.00;9.98;1813.00;big
295;3448.00;10.60;1750.00;big
295;3390.00;9.95;1769.00;big
296;3487.00;10.30;1766.00;big
296;3547.00;10.12;1740.00;big
297;3544.00;10.75;1684.00;big
297;3501.00;11.00;1700.00;big
298;3582.00;9.93;1714.00;big
298;3635.00;9.85;1695.00;big
299;3687.00;10.40;1633.00;big
299;3648.00;10.45;1655.00;big
300;3566.00;10.88;1645.00;big
300;3607.00;10.40;1624.00;big
301;3545.00;11.38;1575.00;big
301;3499.00;10.28;1572.00;big
302;3500.00;9.90;1490.00;big
302;3453.00;10.60;1556.00;big
303;3743.00;10.00;1589.00;big
303;3790.00;10.40;1565.00;big
304;3699.00;10.40;1565.00;big
304;3657.00;10.70;1593.00;big
305;3715.00;10.78;1540.00;big
305;3753.00;10.40;1529.00;big
306;3600.00;11.18;1565.00;big
306;3629.00;11.00;1521.00;big
307;3562.00;10.95;1535.00;big
307;3573.00;9.70;1486.00;big
308;3712.00;10.95;1479.00;big
308;3668.00;10.30;1521.00;big
309;3664.00;11.15;1467.00;big
309;3625.00;11.32;1441.00;big
310;3413.00;10.57;1241.00;big
310;3440.00;10.20;1218.00;big
311;3477.00;10.55;1176.00;big
311;3531.00;10.07;1156.00;big
312;3377.00;10.73;1331.00;big
312;3382.00;10.88;1373.00;big
313;3468.00;10.30;1421.00;big
313;3454.00;10.88;1394.00;big
314;3494.00;11.00;1258.00;big
314;3506.00;10.10;1225.00;big
315;3465.00;11.80;1277.00;big
315;3418.00;11.70;1305.00;big
316;3432.00;12.18;1343.00;big
316;3478.00;11.85;1320.00;big
317;3553.00;10.30;1221.00;big
317;3596.00;9.95;1225.00;big
318;3629.00;10.35;1214.00;big
318;3671.00;10.30;1199.00;big
319;3545.00;11.00;1418.00;big
319;3552.00;11.00;1449.00;big
320;3533.00;10.53;1362.00;big
320;3487.00;10.95;1387.00;big
321;3560.00;9.82;1316.00;big
321;3544.00;10.12;1280.00;big
322;3696.00;10.45;1168.00;big
322;3712.00;10.00;1115.00;big
323;3635.00;9.98;1062.00;big
323;3655.00;10.10;1109.00;big
324;3756.00;10.00;1110.00;big
324;3740.00;10.25;1143.00;big
325;3775.00;10.50;1238.00;big
325;3741.00;9.90;1266.00;big
326;3703.00;10.45;1208.00;big
326;3721.00;10.20;1233.00;big
327;3693.00;9.93;1274.00;big
327;3657.00;10.38;1260.00;big
328;3630.00;10.57;1280.00;big
328;3595.00;10.35;1271.00;big
329;3635.00;11.03;1324.00;big
329;3687.00;10.05;1312.00;big
330;3584.00;12.60;1389.00;big
330;3616.00;11.12;1351.00;big
331;3607.00;12.48;1406.00;big
331;3647.00;11.90;1401.00;big
332;3688.00;11.62;1364.00;big
332;3724.00;10.45;1342.00;big
333;3756.00;10.10;1452.00;big
333;3791.00;10.10;1428.00;big
334;3727.00;11.00;1437.00;big
334;3706.00;11.25;1394.00;big
335;3759.00;10.30;1382.00;big
335;3774.00;9.90;1344.00;big
336;3882.00;9.80;1307.00;big
336;3823.00;10.00;1333.00;big
337;3932.00;10.15;1346.00;big
337;3876.00;10.60;1351.00;big
338;3861.00;10.38;1374.00;big
338;3816.00;10.20;1398.00;big
339;3882.00;9.80;1496.00;big
339;3836.00;10.30;1457.00;big
340;3934.00;9.82;1404.00;big
340;3915.00;9.85;1445.00;big
341;3871.00;9.90;1409.00;big
341;3860.00;10.53;1443.00;big
342;4020.00;10.65;1512.00;big
342;3977.00;10.35;1487.00;big
343;3932.00;10.20;1497.00;big
343;3936.00;9.90;1552.00;big
344;3906.00;9.90;1602.00;big
344;3960.00;10.00;1620.00;big
345;3923.00;10.03;1659.00;big
345;3871.00;10.23;1674.00;big
346;3940.00;9.80;1695.00;big
346;3924.00;10.03;1742.00;big
347;3883.00;10.38;1763.00;big
347;3944.00;10.00;1807.00;big
348;3895.00;10.28;1832.00;big
348;3907.00;10.10;1859.00;big
349;3582.00;10.18;1788.00;big
349;3608.00;9.90;1734.00;big
350;3551.00;10.03;1850.00;big
350;3576.00;10.20;1921.00;big
351;3669.00;10.15;1859.00;big
351;3602.00;10.80;1890.00;big
352;3719.00;10.00;1811.00;big
352;3758.00;9.90;1826.00;big
353;3759.00;10.20;1742.00;big
353;3753.00;10.20;1792.00;big
354;3720.00;10.18;1675.00;big
354;3766.00;9.93;1695.00;big
355;3717.40;9.80;1760.45;big
355;3691.00;9.75;1713.00;big
356;3642.00;11.38;1806.00;big
357;3546.00;9.50;1804.00;big
357;3503.00;9.50;1823.00;big
358;3531.00;9.50;1972.00;big
358;3489.00;9.50;1926.00;big
359;3647.00;9.50;1963.00;big
359;3533.00;9.50;2019.00;big
360;3243.00;9.50;1995.00;big
360;3390.00;9.80;1944.00;big
361;3435.00;9.50;1835.00;big
361;3367.00;9.50;1833.00;big
362;3334.00;9.50;1728.00;big
362;3395.00;9.50;1736.00;big
363;2759.00;9.50;1966.00;big
363;3194.00;9.50;1874.00;big
364;3228.00;9.50;1744.00;big
364;3270.00;9.50;1792.00;big
365;3292.00;9.50;1643.00;big
365;3249.00;9.50;1646.00;big
366;3292.00;9.50;1576.00;big
366;3352.00;9.50;1525.00;big
367;3340.00;9.50;1466.00;big
367;3314.00;9.50;1432.00;big
368;3142.00;9.50;1638.00;big
368;3240.00;9.50;1569.00;big
369;3119.00;9.50;1441.00;big
369;3018.00;9.50;1428.00;big
370;2686.00;9.50;1503.00;big
370;2592.00;9.50;1561.00;big
371;2895.00;9.50;1560.00;big
371;2940.00;9.50;1688.00;big
372;2597.00;9.50;1708.00;big
372;2557.00;9.50;1789.00;big
373;2682.00;9.50;1848.00;big
373;2542.00;9.50;1934.00;big
374;2389.00;9.50;1788.00;big
374;2312.00;9.50;1850.00;big
375;2196.00;9.50;1961.00;big
375;2176.00;9.50;1894.00;big
376;2093.00;9.50;1833.00;big
376;2157.00;9.50;1816.00;big
377;1888.00;9.50;1837.00;big
377;2001.00;9.50;1920.00;big
378;2061.00;9.50;1764.00;big
378;1963.00;9.50;1715.00;big
379;1846.00;9.50;1551.00;big
379;1874.00;9.50;1644.00;big
380;1678.00;9.50;1569.00;big
380;1399.00;9.50;1535.00;big
381;1572.00;9.50;1984.00;big
381;1704.00;9.50;1721.00;big
382;1736.00;9.50;1324.00;big
382;1710.00;9.50;1230.00;big
383;1587.00;9.50;1223.00;big
383;1675.00;9.50;1173.00;big
384;1681.00;9.50;1009.00;big
384;1766.00;9.50;939.00;big
385;1917.00;9.50;859.00;big
385;1995.00;9.50;835.00;big
386;2095.00;9.50;953.00;big
386;2047.00;9.50;864.00;big
387;1981.00;9.50;986.00;big
387;2029.00;9.50;1076.00;big
388;2221.00;9.50;1118.00;big
388;2127.00;9.50;1102.00;big
389;2332.00;9.50;1208.00;big
389;2203.00;9.50;1188.00;big
390;2514.00;9.50;1145.00;big
390;2459.00;9.50;1262.00;big
391;2689.00;9.50;1301.00;big
391;2612.00;9.50;1199.00;big
392;3025.00;9.50;1214.00;big
392;3007.00;9.50;1350.00;big
393;3069.00;9.50;1085.00;big
393;3000.00;9.50;1160.00;big
394;3201.00;9.50;962.00;big
394;3112.00;9.50;1000.00;big
395;3020.00;9.50;835.00;big
395;2946.00;9.50;947.00;big
396;2835.00;10.20;1121.00;big
396;2843.00;9.90;1059.00;big
397;2622.00;9.50;997.00;big
397;2586.00;9.50;850.00;big
398;2287.00;9.50;900.00;big
398;2265.00;9.50;1013.00;big
399;2070.00;9.50;675.00;big
399;2170.00;9.50;629.00;big
400;2443.00;9.50;660.00;big
400;2520.00;9.50;788.00;big
401;2461.00;9.50;519.00;big
401;2485.00;9.50;432.00;big
